town,city,cityCode,standard_county,province,standard_village,title,standard_town,search_title,lon,completionYear,county,address,lat,standard_province,salesPrice,standard_city,aliases
淡水西,惠州,441300,惠阳区,,,晶地里程花园,淡水街道办事处,晶地里程花园,114.457,0,惠阳,龙海一路,22.7699,广东省,11622.0,惠州市,
澳头,惠州,441300,大亚湾区,,,荣盛御景澜湾,澳头办事处,荣盛御景澜湾,114.528,2019,惠阳,新澳大道,22.7353,广东省,10788.0,惠州市,
长宁,惠州,441300,博罗县,,,罗浮万象,长宁镇,罗浮万象,114.166,2015,博罗,富裕大道,23.2474,广东省,4870.0,惠州市,
博罗体育中心,惠州,441300,博罗县,,,华泓四季花城,,华泓4季花城,114.323,2016,博罗,体育东街,23.1818,广东省,7642.0,惠州市,
龙门,惠州,441300,龙门县,,,依云四季,,依云4季,113.992,0,龙门,增龙路1号,23.5731,广东省,7321.0,惠州市,
惠环,惠州,441300,仲恺高新区,,,新力帝泊湾,惠环街道办事处,新力帝泊湾,114.372,0,惠城,和畅东六路,23.0206,广东省,8921.0,惠州市,
黄埠,惠州,441300,惠东县,,,吉城花园,黄埠镇,吉城花园,114.928,2018,惠东,乡道N01,22.8095,广东省,4722.0,惠州市,
淡水西,惠州,441300,惠阳区,,,雅郡公馆,淡水街道办事处,雅郡公馆,114.436,2018,惠阳,兴发路10号,22.7832,广东省,12464.0,惠州市,
淡水中心区,惠州,441300,惠阳区,,,鹏德名苑,淡水街道办事处,鹏德名苑,114.48,0,惠阳,人民六路,22.7758,广东省,11144.0,惠州市,
平山,惠州,441300,惠东县,,,碧桂园天麓山栖花园,平山街道办事处,碧桂园天麓山栖花园,114.757,2020,惠东,环城南路,22.9642,广东省,9969.0,惠州市,天麓山栖花园
南坛,惠州,441300,惠城区,,南坛社区居委会,长鹰大厦,桥西街道办事处,长鹰大厦,114.415,0,惠城,花边北路5号,23.0831,广东省,8000.0,惠州市,
西湖风景区,惠州,441300,惠城区,,,金带街20号小区,,金带街20号小区,114.411,0,惠城,金带街20号,23.0949,广东省,4600.0,惠州市,
惠环,惠州,441300,仲恺高新区,,,富丽嘉园,惠环街道办事处,富丽嘉园,114.355,2015,惠城,惠风二路36号,23.0218,广东省,9036.0,惠州市,
平山,惠州,441300,惠东县,,,中航维拉庄园,平山街道办事处,中航维拉庄园,114.746,2014,惠东,惠东大道,22.9568,广东省,11840.0,惠州市,
博罗体育中心,惠州,441300,博罗县,,,公爵小镇,,公爵小镇,114.346,2013,博罗,广汕公路,23.1891,广东省,7715.0,惠州市,
水口,惠州,441300,惠城区,,,宏新蜜糖小城,水口街道办事处,宏新蜜糖小城,114.474,2017,惠城,龙湖大道南369号,23.126,广东省,10925.0,惠州市,
经济开发区,惠州,441300,惠阳区,,,南国明珠,,南国明珠,114.364,2013,惠阳,惠台路,23.0138,广东省,8358.0,惠州市,
淡水中心区,惠州,441300,惠阳区,,,汇鑫花园,淡水街道办事处,汇鑫花园,114.465,0,惠阳,惠南大道,22.8324,广东省,7954.0,惠州市,
麦地西,惠州,441300,惠城区,,麦地社区居委会,松苑雅居,桥西街道办事处,松苑雅居,114.406,0,惠城,口岸路,23.0653,广东省,12840.0,惠州市,
陈江,惠州,441300,仲恺高新区,,,鑫月城,陈江街道办事处,鑫月城,114.33,2016,惠城,陈江大道中,23.0181,广东省,11006.0,惠州市,
博罗体育中心,惠州,441300,博罗县,,,馨领域,,馨领域,114.296,2013,博罗,罗阳大道,23.1869,广东省,5677.0,惠州市,
河南岸,惠州,441300,惠城区,,,新城花园,河南岸街道办事处,新城花园,114.429,0,惠城,白泥路3号,23.0712,广东省,10564.0,惠州市,
河南岸,惠州,441300,惠城区,,,河南岸水厂宿舍,河南岸街道办事处,河南岸水厂宿舍,114.426,0,惠城,嘴头街,23.0766,广东省,5625.0,惠州市,
江北滨江区,惠州,441300,惠城区,,,华贸铂金府,江北街道办事处,华贸铂金府,114.423,0,惠城,文昌一路,23.109,广东省,23143.0,惠州市,
东湖花园,惠州,441300,惠城区,,东湖社区居委会,珍珠苑,桥东街道办事处,珍珠苑,114.433,0,惠城,东湖三街,23.0909,广东省,6991.0,惠州市,
西湖风景区,惠州,441300,惠城区,,,城市印象,,城市印象,114.41,0,惠城,长寿路1号,23.0898,广东省,8543.0,惠州市,
下角,惠州,441300,惠城区,,下角村民委员会,湖畔花园,江南街道办事处,湖畔花园,114.399,1989,惠城,菱湖三路13号,23.1081,广东省,5838.0,惠州市,
江北滨江区,惠州,441300,惠城区,,,金宝江畔花园,江北街道办事处,金宝江畔花园,114.419,2001,惠城,文昌一路8号,23.108,广东省,15802.0,惠州市,江畔花园
下角,惠州,441300,惠城区,,下角村民委员会,怡美嘉园,江南街道办事处,怡美嘉园,114.397,0,惠城,下角中路51号,23.1136,广东省,6792.0,惠州市,
下角,惠州,441300,惠城区,,下角村民委员会,亚婆田小区,江南街道办事处,亚婆田小区,114.396,2008,惠城,青年路6号,23.1148,广东省,6704.0,惠州市,
江北中心区,惠州,441300,惠城区,,,国立美寓,江北街道办事处,国立美寓,114.423,2014,惠城,惠州大道,23.1318,广东省,7816.0,惠州市,
西区,惠州,441300,大亚湾区,,,百惠园,西区办事处,百惠园,114.464,0,惠阳,龙海三路,22.7352,广东省,8954.0,惠州市,
淡水西,惠州,441300,惠阳区,,,龙泉花园,淡水街道办事处,龙泉花园,114.439,0,惠阳,龙盛一路,22.7684,广东省,9666.0,惠州市,
西区,惠州,441300,大亚湾区,,,恒鑫御园,西区办事处,恒鑫御园,114.489,2016,惠阳,上杨二路,22.7699,广东省,9168.0,惠州市,
水口,惠州,441300,惠城区,,,鸿顺橙果,水口街道办事处,鸿顺橙果,114.478,2015,惠城,皇冠路10号,23.1051,广东省,11017.0,惠州市,
大湖溪,惠州,441300,惠城区,,湖溪社区居委会,泰富花苑,水口街道办事处,泰富花苑,114.457,0,惠城,龙湖一路,23.1028,广东省,9600.0,惠州市,
淡水西,惠州,441300,惠阳区,,,秋谷月半弯二期曦悦,淡水街道办事处,秋谷月半弯2期曦悦,114.465,2015,惠阳,石富路,22.7708,广东省,9182.0,惠州市,秋谷月半弯 秋谷月半弯曦悦
下角,惠州,441300,惠城区,,下角村民委员会,金榜花园,江南街道办事处,金榜花园,114.384,2013,惠城,莲花路,23.0946,广东省,10941.0,惠州市,
南站新城,惠州,441300,惠阳区,,,尚峰假日公馆,,尚峰假日公馆,114.482,0,惠阳,白云五路,22.8034,广东省,9545.0,惠州市,
江北中心区,惠州,441300,惠城区,,,华润御苑,江北街道办事处,华润御苑,114.434,2013,惠城,旺岗路28号,23.1282,广东省,12736.0,惠州市,
博罗体育中心,惠州,441300,博罗县,,,星岸城,,星岸城,114.339,2014,博罗,惠博大道,23.1631,广东省,7984.0,惠州市,
淡水中心区,惠州,441300,惠阳区,,,祥瑞大厦,淡水街道办事处,祥瑞大厦,114.465,2007,惠阳,人民四路,22.8007,广东省,8000.0,惠州市,
惠环,惠州,441300,仲恺高新区,,,光耀城市山谷,惠环街道办事处,光耀城市山谷,114.379,2011,惠城,仲恺大道,23.0434,广东省,9057.0,惠州市,城市山谷
江北中心区,惠州,441300,惠城区,,,华辉铭铸,江北街道办事处,华辉铭铸,114.43,0,惠城,新沥路,23.1294,广东省,13228.0,惠州市,
龙光德州城,惠州,441300,惠阳区,,,凯南莱弗城,,凯南莱弗城,114.441,2018,惠阳,龙海二路,22.7591,广东省,10084.0,惠州市,
淡水中心区,惠州,441300,惠阳区,,,华伟第E商道,淡水街道办事处,华伟第E商道,114.466,2012,惠阳,人民四路,22.7964,广东省,10439.0,惠州市,
淡水中心区,惠州,441300,惠阳区,,,东御大厦,淡水街道办事处,东御大厦,114.464,0,惠阳,人民四路76号,22.7993,广东省,10208.0,惠州市,
淡水西,惠州,441300,惠阳区,,,汇星名庭,淡水街道办事处,汇星名庭,114.46,2012,惠阳,南湖路,22.7809,广东省,10155.0,惠州市,
淡水西,惠州,441300,惠阳区,,,竣业鹏城里,淡水街道办事处,竣业鹏城里,114.439,0,惠阳,金惠大道,22.7812,广东省,10989.0,惠州市,
金山湖,惠州,441300,惠城区,,,山水华府,河南岸街道办事处,山水华府,114.432,2011,惠城,演达大道,23.0409,广东省,12835.0,惠州市,
东湖花园,惠州,441300,惠城区,,东湖社区居委会,东湖花园四号小区,桥东街道办事处,东湖花园4号小区,114.44,2002,惠城,东湖六街92号,23.0881,广东省,11493.0,惠州市,东湖花园
淡水西,惠州,441300,惠阳区,,,中天彩虹城,淡水街道办事处,中天彩虹城,114.477,2008,惠阳,人民六路18号,22.7763,广东省,10433.0,惠州市,
淡水中心区,惠州,441300,惠阳区,,,锦江花园,淡水街道办事处,锦江花园,114.457,0,惠阳,康和路,22.7931,广东省,9558.0,惠州市,
淡水中心区,惠州,441300,惠阳区,,,丽江花园,淡水街道办事处,丽江花园,114.464,2008,惠阳,白云二路,22.7903,广东省,10855.0,惠州市,
花边岭,惠州,441300,惠城区,,花边岭社区居委会,海燕玉兰花园,桥西街道办事处,海燕玉兰花园,114.42,2005,惠城,麦地东路,23.0745,广东省,12097.0,惠州市,
淡水中心区,惠州,441300,惠阳区,,,隆基天地广场,淡水街道办事处,隆基天地广场,114.466,2007,惠阳,白云二路,22.7911,广东省,10399.0,惠州市,
南部新城,惠州,441300,惠城区,,,金山城小区,,金山城小区,114.425,1996,惠城,三环南路,23.064,广东省,7742.0,惠州市,
花边岭,惠州,441300,惠城区,,花边岭社区居委会,集美麦景新苑,桥西街道办事处,集美麦景新苑,114.417,2007,惠城,麦地东路,23.0739,广东省,13182.0,惠州市,
西湖风景区,惠州,441300,惠城区,,,南湖明珠,,南湖明珠,114.408,2014,惠城,麦地路13号,23.0819,广东省,23582.0,惠州市,
江北中心区,惠州,441300,惠城区,,,天一名居,江北街道办事处,天1名居,114.433,2009,惠城,新沥路22号,23.1231,广东省,11835.0,惠州市,
陈江,惠州,441300,仲恺高新区,,,光耀荷兰小城,陈江街道办事处,光耀荷兰小城,114.329,2016,惠城,陈江大道,23.0315,广东省,9712.0,惠州市,荷兰小城
金山湖,惠州,441300,惠城区,,,金旺新苑,河南岸街道办事处,金旺新苑,114.431,2005,惠城,白泥路8号,23.0704,广东省,10984.0,惠州市,
花边岭,惠州,441300,惠城区,,花边岭社区居委会,益鑫大厦,桥西街道办事处,益鑫大厦,114.419,2008,惠城,花边岭南路11号,23.0797,广东省,12285.0,惠州市,
河南岸,惠州,441300,惠城区,,,江南新村,河南岸街道办事处,江南新村,114.427,1996,惠城,斑樟湖一横街一横巷9号,23.0843,广东省,6828.0,惠州市,
江北滨江区,惠州,441300,惠城区,,,富力丽港银湾,江北街道办事处,富力丽港银湾,114.417,2009,惠城,东江二路3号,23.1066,广东省,22983.0,惠州市,丽港银湾
水口,惠州,441300,惠城区,,,江南御都,水口街道办事处,江南御都,114.477,2011,惠城,环镇路,23.1064,广东省,10890.0,惠州市,
花边岭,惠州,441300,惠城区,,花边岭社区居委会,华泰新村,桥西街道办事处,华泰新村,114.413,1998,惠城,麦地南路5号,23.0774,广东省,6049.0,惠州市,
江北中心区,惠州,441300,惠城区,,,蓝天花园,江北街道办事处,蓝天花园,114.432,2005,惠城,新江路,23.1292,广东省,10000.0,惠州市,
江北中心区,惠州,441300,惠城区,,,万科金域华庭一期,江北街道办事处,万科金域华庭1期,114.434,0,惠城,三环北路,23.1349,广东省,15153.0,惠州市,万科金域华庭 金域华庭 金域华庭1期
花边岭,惠州,441300,惠城区,,花边岭社区居委会,东江明珠花园,桥西街道办事处,东江明珠花园,114.414,2009,惠城,麦地东路3号,23.074,广东省,12406.0,惠州市,
花边岭,惠州,441300,惠城区,,花边岭社区居委会,四洲安邑家园,桥西街道办事处,4洲安邑家园,114.418,2004,惠城,花边南路29号,23.0761,广东省,7990.0,惠州市,
龙丰,惠州,441300,惠城区,,,红花湖丽苑,龙丰街道办事处,红花湖丽苑,114.391,2006,惠城,河坑路2号,23.0787,广东省,12070.0,惠州市,
陈江,惠州,441300,仲恺高新区,,,御景华城,陈江街道办事处,御景华城,114.325,2008,惠城,白云路,23.0063,广东省,8194.0,惠州市,
龙丰,惠州,441300,惠城区,,,雅安苑,龙丰街道办事处,雅安苑,114.395,2004,惠城,园蓬街1号,23.0825,广东省,9104.0,惠州市,
江北中心区,惠州,441300,惠城区,,,金城广场君华府,江北街道办事处,金城广场君华府,114.428,2006,惠城,惠州大道72号,23.1202,广东省,10935.0,惠州市,
江北滨江区,惠州,441300,惠城区,,,金世界花园,江北街道办事处,金世界花园,114.436,0,惠城,菊香一路,23.1186,广东省,11306.0,惠州市,
大湖溪,惠州,441300,惠城区,,湖溪社区居委会,蓝波湾,水口街道办事处,蓝波湾,114.462,2007,惠城,水口大道,23.0921,广东省,10925.0,惠州市,
淡水西,惠州,441300,惠阳区,,,钱江花园,淡水街道办事处,钱江花园,114.47,1993,惠阳,爱民中路142号,22.7824,广东省,7724.0,惠州市,
江北中心区,惠州,441300,惠城区,,,华丽大厦,江北街道办事处,华丽大厦,114.427,2008,惠城,江北14号,23.1224,广东省,11920.0,惠州市,
江北中心区,惠州,441300,惠城区,,,南光小区,江北街道办事处,南光小区,114.422,2006,惠城,惠州大道中89号,23.1331,广东省,8623.0,惠州市,
河南岸,惠州,441300,惠城区,,,宏益尚城,河南岸街道办事处,宏益尚城,114.428,2005,惠城,南岸路137号,23.0685,广东省,14462.0,惠州市,
龙丰,惠州,441300,惠城区,,,兴合坊,龙丰街道办事处,兴合坊,114.377,2008,惠城,共联路,23.0971,广东省,10063.0,惠州市,
淡水西,惠州,441300,惠阳区,,,玫瑰华庭,淡水街道办事处,玫瑰华庭,114.466,2007,惠阳,承修四路,22.786,广东省,7202.0,惠州市,
金山湖,惠州,441300,惠城区,,,南岸翠堤园,河南岸街道办事处,南岸翠堤园,114.432,2007,惠城,鸿昌路26号,23.0699,广东省,12493.0,惠州市,
西区,惠州,441300,大亚湾区,,,惠丰城,西区办事处,惠丰城,114.493,2010,惠阳,龙海二路15号,22.7608,广东省,8368.0,惠州市,
江北滨江区,惠州,441300,惠城区,,,盛世华府,江北街道办事处,盛世华府,114.434,2011,惠城,菊花一路6号,23.1153,广东省,14491.0,惠州市,
麦地东,惠州,441300,惠城区,,麦地社区居委会,都市公寓,桥西街道办事处,都市公寓,114.418,2007,惠城,花边南路26号,23.0685,广东省,9110.0,惠州市,
龙丰,惠州,441300,惠城区,,,威龙花苑,龙丰街道办事处,威龙花苑,114.39,1996,惠城,龙丰路28号,23.0833,广东省,6247.0,惠州市,
南坛,惠州,441300,惠城区,,南坛社区居委会,幸福家园,桥西街道办事处,幸福家园,114.413,2004,惠城,麦地路41号,23.0814,广东省,17972.0,惠州市,
花边岭,惠州,441300,惠城区,,花边岭社区居委会,世纪名都,桥西街道办事处,世纪名都,114.413,2003,惠城,麦地路24号,23.0804,广东省,8477.0,惠州市,
花边岭,惠州,441300,惠城区,,花边岭社区居委会,愉园花园,桥西街道办事处,愉园花园,114.42,2005,惠城,演达大道,23.0768,广东省,11571.0,惠州市,
东平北,惠州,441300,惠城区,,东平村民委员会,鑫月汇峰,桥东街道办事处,鑫月汇峰,114.443,2009,惠城,环岛二路10-14号,23.0995,广东省,12183.0,惠州市,
南站新城,惠州,441300,惠阳区,,,金叶公寓,,金叶公寓,114.481,2002,惠阳,开城大道南129号,22.7832,广东省,6376.0,惠州市,
下埔,惠州,441300,惠城区,,下埔社区居委会,时代广场,桥西街道办事处,时代广场,114.42,2003,惠城,下埔路9号,23.0873,广东省,13949.0,惠州市,
南站新城,惠州,441300,惠阳区,,,金碧雅苑,,金碧雅苑,114.485,2009,惠阳,富源路2号,22.7824,广东省,9100.0,惠州市,
江北中心区,惠州,441300,惠城区,,,双城国际北区,江北街道办事处,双城国际北区,114.432,2011,惠城,新沥路40号,23.1352,广东省,9210.0,惠州市,双城国际
麦地西,惠州,441300,惠城区,,麦地社区居委会,鹅城国际,桥西街道办事处,鹅城国际,114.401,2005,惠城,鹅岭南路31号,23.0816,广东省,9407.0,惠州市,
水口,惠州,441300,惠城区,,,宏新富苑,水口街道办事处,宏新富苑,114.462,2009,惠城,龙湖大道南212号,23.113,广东省,9896.0,惠州市,
东平北,惠州,441300,惠城区,,东平村民委员会,荷兰水乡巧克力,桥东街道办事处,荷兰水乡巧克力,114.44,2010,惠城,惠州大道80号,23.0957,广东省,12495.0,惠州市,
河南岸,惠州,441300,惠城区,,,升辉苑,河南岸街道办事处,升辉苑,114.425,2003,惠城,麦地路,23.085,广东省,6625.0,惠州市,
麦地东,惠州,441300,惠城区,,麦地社区居委会,裕丰花园,桥西街道办事处,裕丰花园,114.419,2006,惠城,花边南路,23.0708,广东省,8149.0,惠州市,
河南岸,惠州,441300,惠城区,,,南华苑,河南岸街道办事处,南华苑,114.428,2002,惠城,白泥路1号,23.0716,广东省,7531.0,惠州市,
西湖风景区,惠州,441300,惠城区,,,润景楼,,润景楼,114.394,2000,惠城,鹅岭南路,23.0862,广东省,6250.0,惠州市,
麦地西,惠州,441300,惠城区,,麦地社区居委会,竹树新村,桥西街道办事处,竹树新村,114.411,2000,惠城,马庄路23号,23.0762,广东省,6716.0,惠州市,
江北滨江区,惠州,441300,惠城区,,,城市花园,江北街道办事处,城市花园,114.418,1995,惠城,东江二路,23.1071,广东省,23881.0,惠州市,
西湖风景区,惠州,441300,惠城区,,,叠翠山庄,,叠翠山庄,114.402,2004,惠城,鹅岭北路16号,23.0881,广东省,12075.0,惠州市,
金山湖,惠州,441300,惠城区,,,金山湖花园1区,河南岸街道办事处,金山湖花园1区,114.432,2012,惠城,三环南路18号,23.0634,广东省,16885.0,惠州市,金山湖花园
南站新城,惠州,441300,惠阳区,,,文华楼,,文华楼,114.482,1993,惠阳,莲塘路,22.7927,广东省,5835.0,惠州市,
麦地东,惠州,441300,惠城区,,麦地社区居委会,壹米阳光,桥西街道办事处,1米阳光,114.418,2005,惠城,花边南路22号,23.072,广东省,7169.0,惠州市,
南坛,惠州,441300,惠城区,,南坛社区居委会,金雅苑,桥西街道办事处,金雅苑,114.413,2002,惠城,龙船街13-46号,23.0919,广东省,10000.0,惠州市,
麦地西,惠州,441300,惠城区,,麦地社区居委会,龙丰花园,桥西街道办事处,龙丰花园,114.402,1995,惠城,花园水西路,23.083,广东省,5498.0,惠州市,
江北中心区,惠州,441300,惠城区,,,江北新苑,江北街道办事处,江北新苑,114.423,1998,惠城,三新南路8号,23.1242,广东省,9550.0,惠州市,
麦地西,惠州,441300,惠城区,,麦地社区居委会,科肚富华楼,桥西街道办事处,科肚富华楼,114.403,1998,惠城,花园水中路,23.0826,广东省,5357.0,惠州市,
西区,惠州,441300,大亚湾区,,,明珠花园,西区办事处,明珠花园,114.482,2005,惠阳,人民东路1号,22.7722,广东省,7630.0,惠州市,
下埔,惠州,441300,惠城区,,下埔社区居委会,瑞亨大厦,桥西街道办事处,瑞亨大厦,114.421,2000,惠城,西堤路23号,23.0883,广东省,10000.0,惠州市,
南部新城,惠州,441300,惠城区,,,熙龙小镇,,熙龙小镇,114.404,2011,惠城,宝安路,23.057,广东省,11962.0,惠州市,
麦地西,惠州,441300,惠城区,,麦地社区居委会,银安花园,桥西街道办事处,银安花园,114.411,2002,惠城,永安街4号,23.0783,广东省,4960.0,惠州市,
江北中心区,惠州,441300,惠城区,,,光耀橙子,江北街道办事处,光耀橙子,114.427,2008,惠城,惠州大道,23.1205,广东省,17473.0,惠州市,
淡水西,惠州,441300,惠阳区,,,国土局宿舍,淡水街道办事处,国土局宿舍,114.46,1998,惠阳,白云二路194号,22.7872,广东省,4009.0,惠州市,
淡水中心区,惠州,441300,惠阳区,,,开元城,淡水街道办事处,开元城,114.448,1995,惠阳,白云二路,22.7828,广东省,6604.0,惠州市,
淡水中心区,惠州,441300,惠阳区,,,文锦花园,淡水街道办事处,文锦花园,114.475,1995,惠阳,南门街,22.803,广东省,7417.0,惠州市,
淡水西,惠州,441300,惠阳区,,,珠江东岸,淡水街道办事处,珠江东岸,114.451,2012,惠阳,龙海二路,22.7602,广东省,12065.0,惠州市,
水口,惠州,441300,惠城区,,,珠光御景湾,水口街道办事处,珠光御景湾,114.479,2011,惠城,水口大道,23.1208,广东省,10225.0,惠州市,
中心区,惠州,441300,惠阳区,,,国香金湾雅苑,,国香金湾雅苑,114.548,2009,惠阳,中兴南路,22.7436,广东省,7892.0,惠州市,
水口,惠州,441300,惠城区,,,鸿升世纪东方城,水口街道办事处,鸿升世纪东方城,114.473,2009,惠城,惠泽大道,23.1077,广东省,10809.0,惠州市,
